"","Gene","acarbose/H/24 hr","acarbose/H/24 hr(p)"
"1556916_a_at","",0.48845947337120404,0.6088333580948342
"1567251_at","26496",0.4883794764191104,0.80994919867399
"232099_at","57717",0.48836145955647997,0.3164729340125271
"238638_at","219855",0.48832510112833744,0.34997739745724965
"236941_at","253143",0.48830829471232035,0.7063764966860921
"241058_at","",0.48826628461653887,0.6412766527308371
"240893_at","",0.4882159390158143,0.7003361113393749
"243324_x_at","3842",0.4881142899149322,0.5362721231484355
"236343_at","",0.48809827659675176,0.7461031270659713
"231708_at","26005",0.48806356795096123,0.5518248694397137
"1552402_at","163688",0.4878769527712718,0.7698257555154621
"233082_at","57232",0.487857884486977,0.3269173653021373
"243726_at","",0.48771932627879594,0.7252049434098988
"236726_at","9628",0.4876002810062252,0.3468722425581479
"211639_x_at","28396 3503 3494 3500 3493 3492 3495 3507 3502",0.4874322985828004,0.7767572900558798
"1566267_at","",0.48733960625027,0.8159728005728364
"233106_at","145438",0.48731422174543365,0.12568529808354428
"220596_at","54865",0.4870977903261859,0.5571777391865953
"219441_s_at","79705",0.48698581683977765,0.2686752873339753
"236759_at","",0.4869255258503581,0.5548352279302791
"230240_at","",0.4868723393552933,0.6039697522804137
"207133_x_at","80216",0.48683089919455,0.3280265420931797
"1557103_a_at","114783",0.486820503927713,0.5795127210358217
"1563031_at","",0.48657384519602925,0.7377071334675488
"1562256_at","22861",0.4864970235907017,0.029799821558222212
"237055_at","100506174",0.48644194805799185,0.7810816759569867
"216517_at","3514",0.4863550777992639,0.7949796168048664
"228601_at","401022",0.48633230873188205,0.3647494653788168
"1566256_s_at","160897",0.48627311975977927,0.7348566580954355
"217075_x_at","9757",0.48586839758675493,0.8079555475488618
"1555991_s_at","150297",0.4858149651750726,0.36004846233557003
"233227_at","84162",0.4858039370311559,0.2660934074614512
"231654_s_at","",0.4857921775850424,0.6182771010275417
"227091_at","57639",0.4857895804607207,0.5359314237271628
"220625_s_at","2001",0.48569653499268517,0.7241962786290246
"223934_at","93349",0.4856159429823298,0.500147295942327
"230290_at","222663",0.48546210621545205,0.22662243492084747
"219145_at","22859",0.48541161670510874,0.7460256993668863
"1557248_at","84914",0.48527606443383936,0.668545775954225
"242219_at","",0.4851165916039349,0.7074995584823915
"204829_s_at","2350",0.4848993651070944,0.21475895705869502
"230928_at","",0.4848100917191066,0.6891110211297369
"231050_at","117245",0.4847992350168248,0.6083421788606769
"234183_at","",0.48469127931192263,0.2965762689631547
"205818_at","1620",0.4845821277657215,0.7405767877110141
"236454_at","285498",0.48448536986490837,0.2601707900396042
"234597_at","",0.4843068352612639,0.6215699684375539
"206071_s_at","2042",0.484114229424136,0.12442243507915822
"1559340_at","401550",0.4840294201069511,0.7497124848162591
"1557848_at","",0.4839000267474309,0.6035853968952124
"209928_s_at","9242",0.4838049612515012,0.45088096946765877
"211260_at","655",0.48380453615165875,0.3614833434304716
"242270_at","",0.4837858060191963,0.7122587520694024
"236102_at","100126784",0.48377964687786773,0.7046873965919258
"1553467_at","439944",0.48376368908738887,0.7878091833445863
"241246_at","",0.483533288082222,0.5351933297089492
"241998_at","389073",0.4834042460156214,0.23294077813856187
"236556_s_at","91694",0.4833541054488682,0.7115447652346973
"1560908_at","",0.4832102369542058,0.5458908218045776
"1554023_s_at","152206",0.4831871363657492,0.5728216190751819
"1565627_a_at","",0.48314633978074134,0.7205629127501838
"1566851_at","287015",0.48307322339652575,0.568610716691155
"226218_at","3575",0.4829788174531476,0.4628527016724995
"224358_s_at","58475",0.48294669123950684,0.7179448828304783
"200785_s_at","4035",0.4829123778442573,0.4678616965117658
"211699_x_at","3040 3039",0.4825368854184741,0.6522465371311978
"219987_at","100288413",0.4825155743138308,0.6804171281961812
"216045_at","9720",0.4825023006089732,0.5932730635439957
"206005_s_at","22832",0.4823135946424764,0.5622833176187838
"205233_s_at","5051",0.48225996700953017,0.3947214386891661
"228197_at","199990",0.4822547125209954,0.05155299384498885
"227661_at","",0.4822282273357178,0.6898779393571735
"220287_at","56999",0.48218912516993195,0.5548704240333617
"222007_s_at","23770",0.48215767283620664,0.3281498881602724
"1560320_a_at","283314",0.481773288413341,0.6654393944651814
"219727_at","50506",0.48176967112891383,0.6353669008419722
"242415_at","57666",0.48169868173081126,0.411308270628426
"229546_at","151354 653602",0.4816627165685155,0.7451435266031157
"221402_at","4992",0.48158254632120256,0.6982261165832452
"231581_at","400680",0.4815747484343042,0.7783045302080019
"232746_at","57007",0.4815686092668555,0.28610297825356606
"217193_x_at","",0.48152710784405717,0.7909904000519822
"231531_at","115795",0.48146643495200164,0.6294406276240789
"234698_at","29104",0.48137681816496997,0.6263313093584155
"230397_at","51128",0.4813482658292265,0.397816735733151
"206493_at","3674",0.4812535615638012,0.5872154476288092
"207142_at","3760",0.4810862256414099,0.7922090698362322
"221467_at","4160",0.4810222681547568,0.7403697122220241
"242806_at","",0.4810042302374339,0.3677375191369322
"232368_at","100128327",0.48097245455036336,0.6798417051429723
"207394_at","7696",0.48089612025265793,0.718207175651067
"1554258_a_at","85479",0.48083461255273524,0.5216853440210159
"239678_at","",0.48071049005855293,0.5583823736564617
"231481_at","85417",0.4807061138048197,0.3107887884264668
"1555018_at","81472",0.480696188019623,0.7062644449472789
"1569452_at","692247",0.48066506380728674,0.6339485717456028
"1556394_a_at","",0.4806430040674759,0.7835407358765124
"215572_at","",0.48063807442881784,0.7415725244106361
"215848_at","49855",0.4806253763661962,0.04437208471161022
"1562629_a_at","125115",0.4805557120048472,0.0767839568588695
"241103_at","57223",0.4803937229376427,0.6757795144677712
"207901_at","3593",0.48036274229967924,0.7638496556220569
"224219_s_at","7223",0.48033750849407314,0.6269490435566833
"219708_at","56953",0.4803122970472128,0.4438337691771411
"1552834_at","192134",0.480198476924827,0.7799064518261474
"201262_s_at","633",0.4801272531984037,0.3771594885641365
"1552578_a_at","140469",0.4800556443641698,0.7560169569440189
"229485_x_at","152573",0.47987177549530735,0.7055460193652736
"226042_at","80153",0.47982750625448267,0.10171444231609321
"1561443_at","",0.4797350061663423,0.5553951885888755
"1554681_a_at","399693",0.47965594823081736,0.2998388461951923
"1560390_s_at","284440",0.4795998771153375,0.5656930748000095
"221422_s_at","693185 81571",0.47954953796168887,0.6718110809144964
"239940_at","",0.47930570558789026,0.3319217604743521
"210445_at","2172",0.4792832053816714,0.6789963174184992
"233763_at","57226",0.4791310358508578,0.7350212284110449
"240889_at","256223",0.4790779069630721,0.6798349995918413
"206972_s_at","23432",0.4790704098164617,0.39720506801240263
"1561737_at","",0.47905898215992637,0.7809217021270883
"1566110_at","9780",0.4789402261242908,0.5616797719857457
"206847_s_at","3204",0.4787747662679537,0.7728766236460627
"237455_at","",0.47861325861874454,0.6284348563290127
"206121_at","270",0.4786007071108741,0.32953506802948057
"244356_at","",0.4785973172122489,0.7283660255777342
"1566740_at","51196",0.4785939616264291,0.7924676060568487
"216259_at","100506699",0.47834585911776106,0.71262504344537
"210375_at","5733",0.47822495682923194,0.5312642489001755
"240576_at","57335 353149",0.4781035301656157,0.5293186629753288
"219483_s_at","64840",0.47789660553702784,0.16890914745979166
"228015_s_at","81603",0.4778347513582058,0.7786259179334065
"241941_at","",0.4777827791227245,0.6715453397598782
"1566804_at","",0.4775831183361922,0.694449844698662
"1563654_at","619427",0.47746508456714387,0.5707489588552923
"223910_at","10595",0.4773858380895858,0.3649747888608414
"217440_at","",0.4773077506301705,0.6386985381250144
"221197_s_at","1103",0.4771745017249107,0.7768617732052996
"236905_at","",0.4770821733454995,0.02439661086678546
"1563160_at","2160",0.4770651435929503,0.7913043246806232
"1565921_a_at","",0.4769203236721399,0.688865911727111
"224503_s_at","54877",0.4767905777024109,0.3674812002578161
"1552827_s_at","115111",0.47658046855467845,0.16990475688795081
"236646_at","120939",0.47637436628744245,0.4859775722485431
"214239_x_at","7703",0.47634223646759827,0.11259218200687386
"1553525_at","126204",0.476304920730337,0.7507325215427172
"243439_at","147686",0.47629757755316715,0.509937880270994
"1555947_at","23196",0.4762971977457596,0.6516423033150575
"237514_at","100507274",0.4760709188011663,0.6686910939941912
"240343_at","",0.4760357656692305,0.43665263944390637
"231588_at","5547",0.475916160735718,0.39110765116363727
"1557803_at","",0.47580482649624856,0.2644845638996874
"235323_at","100499489",0.4757839179203649,0.7174429585146564
"217402_at","",0.47569381784132236,0.7950519644047167
"233831_at","100291666",0.47565825570650777,0.6639617333021041
"1565918_a_at","",0.47559163729313997,0.7754945278504204
"1553325_at","134187",0.47555341468927,0.7411763596947041
"240502_at","",0.47553237286899913,0.7039863664947199
"207943_x_at","5325",0.47551949869547583,0.32416041505662
"243341_at","",0.47547060062711194,0.8056114900981864
"233187_s_at","",0.47545491075693125,0.8200222814964991
"222242_s_at","25818",0.47541341537586723,0.7363291056210239
"1558176_at","3537 100290481 28823",0.4753198233166909,0.7063276240358306
"220006_at","79825",0.4752907059411993,0.7131295895010654
"234037_s_at","",0.4749854350228745,0.6642407360652797
"1567182_at","",0.47491181921926573,0.7333416669165158
"242510_at","",0.4748409549398641,0.3310901228904272
"212046_x_at","5595",0.47475889883113254,0.3677701724614353
"1560791_at","",0.4747515862662023,0.8175050120501937
"1552662_a_at","56099",0.4745965422270734,0.7852495240765974
"233719_s_at","55617",0.4745040627480814,0.7449177976459658
"211224_s_at","8647",0.47443647962274693,0.4939175361285145
"231554_at","89882",0.4744101085711752,0.813373513850741
"1556037_s_at","64399",0.47427435975603177,0.7716979463866421
"235894_at","",0.4742708282444964,0.37741086314840894
"226672_s_at","83933",0.47426070022518707,0.29642895421688903
"211472_at","23654",0.4742472298452569,0.7960353753581556
"212292_at","6541",0.47410781896834636,0.20752170598681263
"208507_at","26658",0.4740660724669989,0.23904615850114977
"210264_at","2859",0.4740362555614058,0.7126568785127729
"230564_at","23094",0.4740039317797366,0.7381265290446484
"209792_s_at","5655",0.4737347141312291,0.49171924168655634
"244049_at","",0.4736881191950603,0.025844993219469564
"239626_x_at","56889",0.4736214397787232,0.18487123950119405
"236464_at","",0.4734699800357856,0.5944464150816477
"240059_at","",0.4734585674366313,0.7359915176014005
"226173_at","4943",0.4733736500802674,0.296164335050072
"234452_at","11112",0.4733219367902656,0.06629160703673091
"223937_at","27086",0.4732006818011933,0.6710657811145055
"229152_at","260436",0.47310910341485085,0.5929013937950596
"229858_at","",0.47306249063292366,0.4964776029130116
"223856_at","83592",0.47288324401849685,0.7800826427164476
"230208_at","10021",0.4728636886884963,0.5497077910859458
"227311_at","83891",0.4728605304616527,0.6072190395678239
"237946_at","",0.4727011309618552,0.580625058537398
"244874_at","51363",0.4726738526804428,0.3952996887489145
"221628_s_at","84656",0.472523243833203,0.4143272681606788
"219218_at","57597",0.47248669482119166,0.02747903122958775
"208087_s_at","81030",0.472458311735999,0.5353132030690608
"213425_at","7474",0.47242314225687965,0.6802940585694652
"210259_s_at","1748",0.47240686465454185,0.7579795114209548
"1554839_at","152302",0.4723677005330713,0.10676448881791432
"237463_at","161882",0.4723614088921382,0.3212551186497529
"216083_s_at","10825",0.47235562752049237,0.3538516356582779
"240434_at","",0.47233588338645377,0.746354585669984
"211377_x_at","4613",0.47227431921168445,0.6462003369161027
"209133_s_at","54939",0.4721825441290503,0.038822528884581896
"238309_x_at","",0.47216314462489384,0.4862387026832061
"1557139_at","100506660",0.47205749026638755,0.7435706197073539
"215221_at","",0.4719753424755275,0.7418699566319241
"1552740_at","51263 150590",0.471853201052552,0.6561114114276441
"1561507_at","2864",0.47185298221381483,0.622965675100764
"239833_at","",0.471836522471934,0.7617230026928568
"217178_at","5916",0.47182741113744014,0.7529093840765984
"207649_at","8688",0.4718133427011669,0.6856595516396193
"244486_at","",0.47175444289258717,0.5865692829637215
"211254_x_at","6005",0.4717349168725613,0.14618830671809804
"230209_at","79364",0.4715949588214176,0.3963890224270609
"211151_x_at","2688",0.47145060727479615,0.601743660858812
"231457_at","",0.47133147801549424,0.3864885823709962
"1569777_a_at","131368",0.471275602427407,0.7347528479221443
"221307_at","30820",0.47123926452115317,0.7251840246238005
"231664_at","123096",0.47115870534904797,0.7615507451766675
"1558336_at","",0.4711452747880188,0.16304959227796695
"229916_at","133121",0.4711095531689287,0.8146379803585241
"201372_s_at","8452",0.47107606009919745,0.7533683477267378
"234249_at","",0.47106796900289877,0.7307436734082007
"242371_x_at","",0.4709534305446173,0.5394980026330563
"210268_at","4799",0.4708365187108483,0.2158094760402201
"206067_s_at","7490",0.47068585673522595,0.5954718637893622
"243066_at","80896",0.47068568762678414,0.5148054979051933
"244338_at","143458",0.47065565420002026,0.8111424848444013
"206206_at","4064",0.47063215038552764,0.49171364324169586
"211753_s_at","6013",0.4705952034669561,0.6491088435630359
"1558724_at","",0.47050074145024884,0.7321679428539465
"1557626_at","",0.47047977115501466,0.5856021316689652
"237141_x_at","",0.4704608940583697,0.47796451835379394
"234096_at","",0.4704580248853189,0.6377415097368879
"1559715_at","100507391",0.4703684831083626,0.5266275086911072
"239650_at","344148",0.4702967217942981,0.8099361281926474
"229073_at","283659",0.47023373585166195,0.7018513751867087
"233997_at","100287166",0.47020563581552755,0.4324296556671483
"243804_at","9108",0.46996669580011474,0.7699860868111177
"234599_at","",0.4698718998247528,0.21519780648400794
"234276_at","",0.4698129074179335,0.49096923870188813
"205445_at","5617",0.469808995824303,0.7171066311499518
"1562106_at","",0.4697330027659107,0.7415270593190575
"1570473_at","338579",0.4696840972024333,0.7471728521642949
"234657_at","",0.4695912942016276,0.7135419420193108
"204951_at","399",0.46958764251891705,0.7156026681910851
"219886_at","79598",0.46939457186701833,0.35297021747866675
"1558502_s_at","26052",0.46938542108655235,0.8160252446134127
"236038_at","",0.4692228632827542,0.7071589766025984
"1569867_at","197342",0.46916994905057635,0.13055069060660587
"220899_at","",0.4691229874080518,0.2457803397348188
"1564237_at","",0.468960829111065,0.3926418290198739
"206674_at","2322",0.468943937634518,0.4290410570965695
"243636_s_at","",0.46891822223882373,0.6380557915555516
"241006_at","",0.4688915830471449,0.6603498179364392
"212362_at","488",0.4688842816880717,0.3175391870200944
"225981_at","283987",0.46881218215932835,0.4941342729131354
"1556724_at","100288490",0.46880346445095855,0.7853938041633239
"1555049_at","54084",0.46872812899627825,0.6136529033264702
"238150_at","",0.46862215972856536,0.4851192708257691
"238791_at","163227",0.46856169832913935,0.6207725578290751
"219850_s_at","26298",0.46849876276267544,0.6438983108200687
"210571_s_at","8418",0.46840632627556794,0.7028146740981509
"237021_at","144486",0.4682423813207867,0.23605880218394348
"1556625_a_at","",0.46819937425718716,0.5728457663244937
"240839_at","",0.46817314663134046,0.6501058138924505
"218922_s_at","79603",0.46816387084834676,0.4012571703263296
"231279_at","160065",0.4681321093436034,0.5743106850371416
"234476_at","56171",0.46792335920077227,0.7508791828003057
"218081_at","54976",0.4678943479631397,0.6165219938176152
"1560102_at","",0.4677654590783004,0.8025112623551932
"231924_at","100506305",0.4677306528194865,0.7648378478044311
"232926_x_at","138649",0.4677252442325603,0.6961499282860448
"203937_s_at","9013",0.46757839752792,0.7718892834763134
"1562689_at","151484",0.46720156217480496,0.09732564436407763
"223550_s_at","56934",0.4670856836335233,0.6586382269311963
"1569779_at","",0.4669909298791791,0.59038373409558
"1563145_at","283197",0.46698229793550355,0.07147477755377239
"1554996_at","90827 643955",0.46684178555314465,0.8155947438819163
"1556398_a_at","",0.4668313690787832,0.7365253526902743
"227922_x_at","441124",0.4666801769163277,0.4492486100985994
"243734_x_at","",0.46663690226941146,0.6423067989768456
"243238_at","5834",0.4664278355711278,0.699306549305927
"226638_at","57636",0.46639285130999864,0.6034037440535405
"235975_at","25821",0.46638660155111145,0.6349484227196966
"1555862_s_at","79778",0.4663563341298526,0.2440200330121459
"227923_at","85358",0.46633529635935395,0.0027443333324091317
"1558011_at","100652783 100653060 100506903 100652799 728093",0.4660230967559454,0.6948296192533117
"1557179_s_at","79587",0.46591958466456307,0.7631031294361991
"207273_at","",0.4658069773767435,0.6232490013885913
"205886_at","5968",0.4657738476080095,0.13279467900909117
"213888_s_at","80342",0.4657602113801518,0.6064715877567608
"232674_at","90226",0.4656774519883799,0.5954505673926989
"234220_at","8618",0.46560247089484963,0.7620291094253049
"1553846_at","220082",0.46552495565530305,0.2945127914353681
"1552620_at","163778",0.4655184827484077,0.38126703998109435
"217482_at","",0.46551772856189894,0.13650742393730678
"1553453_at","142686",0.4654904835588349,0.4698845493438596
"228965_s_at","80025",0.46545966454695076,0.22758249072868772
"237813_at","5094",0.4654270181363621,0.6652227015460871
"1569980_x_at","284459",0.4653799818028737,0.043751963449988066
"1568734_a_at","64342",0.46536837414605564,0.736689021886513
"238161_at","",0.46529396584193516,0.7451671593701132
"1570022_at","",0.46499225026346985,0.7933535547330728
"1553661_a_at","135458",0.4649200736754936,0.6844813388172661
"236229_at","",0.4649035830437729,0.44602302881868083
"210315_at","6854",0.46484565726644733,0.7006065624042866
"235910_x_at","100131017",0.46483373283097906,0.04806639171670211
"1569291_at","84809",0.464781324870449,0.49535017236085654
"1560542_at","114044",0.46475686839561997,0.5745169997307946
"227321_at","352954",0.4647556031933021,0.6114807197885588
"207866_at","353500",0.4646705040744204,0.6786911864926881
"216765_at","5607",0.46460070566111517,0.4844248506553568
"234694_at","116840",0.4645770592212916,0.4784649636586634
"222252_x_at","56893",0.4645730634677847,0.4973748423273976
"244824_at","",0.4645494713067826,0.8281490275625065
"1557003_at","153657",0.4644743597670015,0.23914083704374461
"220871_at","",0.46446991441020696,0.43237947278106226
"228064_at","388886",0.4643393018941281,0.31537592669805103
"217303_s_at","155",0.46427924020580574,0.4235918239713513
"1555447_at","221188",0.46426848302635126,0.733443538693876
"240571_at","",0.4642260536407056,0.5350111400631242
"234637_at","85289",0.46419782358720935,0.5669894098821355
"240186_at","",0.4641440255475157,0.7924468352609074
"1565843_s_at","27154",0.4641257642270773,0.22576414163491895
"207075_at","114548",0.46410384758190615,0.7526764344478851
"214065_s_at","10518",0.4640062613069805,0.678764559845145
"222220_s_at","55815",0.4639125111403395,0.7120184499024726
"1562093_at","",0.4638972713590051,0.8061321795394303
"216184_s_at","22999",0.46384074993739627,0.680206795185516
"205625_s_at","793",0.4636354928401391,0.8209219355531
"204910_s_at","10612",0.4636086423614406,0.3268111685862355
"216605_s_at","90273",0.46355034698943515,0.38121985080985044
"236119_s_at","6706",0.4634843595510085,0.07796058730069812
"235583_at","286676",0.4634181680810761,0.796612989112889
"233712_at","51710",0.46328580489599247,0.8048483335483607
"1561672_at","",0.46318958490204093,0.7457375652568022
"244260_at","",0.46318898572142214,0.6047375936226558
"1568629_s_at","5296",0.46317577216600997,0.11112675597813704
"225700_at","113263",0.4631717785057725,0.693293928438443
"1562261_at","155185",0.4631304276861829,0.28445678391938073
"232321_at","140453",0.4630721070379581,0.7157494051887077
"240252_at","",0.46306884255225933,0.6581735863025023
"238934_at","",0.4630594443921271,0.7605636232319968
"229999_at","27316 26787",0.4629331432380855,0.37578116756054325
"224489_at","284058",0.4629154747658516,0.2949288036747992
"204712_at","11197",0.46284910651279365,0.7360254730120359
"213388_at","9659 728802",0.46253674391342187,0.3720709826616464
"239076_at","",0.46232633457920946,0.6888790319872028
"1559656_a_at","100507244",0.4620098976940103,0.4123023798993146
"207478_at","",0.461992714870999,0.2118454868428298
"207128_s_at","7766",0.46184476435046057,0.26693397840965055
"1556671_s_at","100505624",0.4617236164317303,0.7294137595163697
"235595_at","9181",0.4616645506685843,0.48950123246826693
"225112_at","10152",0.46163373556762255,0.5163777971997159
"237079_at","",0.4616280905300968,0.6338520698789514
"237985_at","",0.4614450348765188,0.7672124155766562
"216762_at","",0.46140560443234196,0.6853711196220328
"1565347_s_at","7030",0.4613863792812138,0.6494039402540892
"1568977_at","8635",0.4613101308514374,0.5420295176513344
"242174_at","",0.4612547854007009,0.6004358666534044
"241417_at","",0.4611988843514159,0.6851279041658227
"220910_at","80144",0.4610266626758939,0.2113603800464659
"206965_at","11278",0.46101094247677216,0.7195386084693032
"1558792_x_at","160",0.46090474526732955,0.606723618229599
"239876_at","",0.46069276567846246,0.2672861881917315
"242516_x_at","166863",0.46058460424129255,0.37901362099370284
"1555824_a_at","23241",0.46056721575141935,0.3276078174654395
"1570219_at","84171",0.4605523382407156,0.7616542515334763
"214997_at","286205",0.4605481121604209,0.46553961649494924
"1562710_at","",0.46053347465869476,0.6649818808009192
"244601_at","",0.460453747738813,0.6369189422983019
"223357_s_at","219402",0.46040472128769383,0.5495115239186128
"1558584_at","164153",0.4603106682446857,0.7008325222766143
"239353_at","202374",0.4602327965174339,0.7015788348736478
"1557850_at","285954",0.46013429734219397,0.45456893070022175
"242450_at","285704",0.4599840727814331,0.7043840992277793
"238864_at","146177",0.459948105560101,0.7481481988700833
"211249_at","8111",0.45983301368304125,0.705329000582243
"230087_at","145270",0.45974226820205766,0.6700600272468882
"215019_x_at","84436",0.45969238105603566,0.5129647109300731
"231746_at","83881",0.4596759261655326,0.8024171589454585
"208457_at","2563",0.4596068245348701,0.6097056333676228
"229958_at","2055",0.45951999560522805,0.14561127597075957
"235486_at","25758",0.4594913997867399,0.28179847559196547
"1554216_at","55610",0.4594387925369265,0.5199060727295248
"221955_at","",0.4593582811946649,0.7433928985816646
"207279_s_at","10529",0.4593428652311902,0.5123901032966528
"236317_at","",0.4593103518888172,0.5762250309354205
"216717_at","55578",0.45902552977124955,0.4131337511769825
"224399_at","80380",0.4589602540676531,0.7802985476482494
"215845_x_at","",0.45894456025494546,0.6777505317527308
"241922_at","8543",0.4587168607139825,0.6400368806217257
"241163_at","",0.45863697275524734,0.43948181794823704
"235247_at","",0.45862047486925556,0.6963571148872139
"215819_s_at","6006 6007",0.4585043698812452,0.39979585983858656
"234009_at","",0.4584543957981472,0.5598635190851066
"222664_at","79047",0.4584533328452932,0.21000631204318085
"220720_x_at","80097",0.45837428985169537,0.4284290765855716
"1556976_s_at","",0.45835082644350683,0.4255521705687043
"233409_at","162494",0.4581250388812293,0.09451864873121785
"1552337_s_at","3233",0.45809526168899695,0.8103964473218589
"1558578_a_at","647087 26266 100508939 100289196",0.4579272957416535,0.7482718898075296
"234352_x_at","",0.4577440353463822,0.8181786743105457
"1561889_at","100507000",0.4575258249370749,0.6979965064974277
"1552669_at","79660",0.4575085618769018,0.7847934774038892
"1570486_at","55553",0.4574010513207235,0.4198127213535172
"1558568_a_at","",0.45732543734620335,0.23784337557056176
"229346_at","10763",0.4569491445969927,0.7456190047995219
"213908_at","440253 339005",0.4568461438595852,0.28656276546464654
"1561219_x_at","",0.4567857386548915,0.7893425229416399
"1563610_at","157273",0.4565991023491327,0.7554416580162114
"239661_at","",0.45622304429057675,0.7715088781118764
"223708_at","114900",0.45610239634131855,0.5874144716364975
"236479_at","",0.4560809969444362,0.5026184787451677
"205537_s_at","7410",0.4560408765526335,0.28578429708121256
"244551_at","644283",0.45598923903292693,0.8244584726608466
"237300_at","5684",0.4558026024792054,0.5418116188340969
"216599_x_at","9356",0.4556988121810346,0.26253440101916997
"1555471_a_at","56776",0.4556964885079838,0.721384406379648
"1565618_at","85379",0.455677249603522,0.42073809477896634
"213317_at","53405",0.4555677593684252,0.7591244875894462
"214160_at","",0.45554931073711286,0.8059079498956403
"244263_at","",0.4555451771499851,0.8040669727160796
"1559654_s_at","",0.4554756211227365,0.6877267551730779
"220319_s_at","29116",0.455455928990401,0.6954513563964297
"226655_at","55014",0.45536079064234775,0.3936553996747444
"234482_at","",0.45536000137531407,0.6153375621510271
"225746_at","84440",0.45527124669167535,0.7780700423853573
"1564392_at","387486",0.4551597559903224,0.8200906470741249
"233440_at","",0.45487805677110243,0.7499476644269558
"240530_at","",0.45485472063022725,0.4627692898451169
"214623_at","26226",0.4548211001488075,0.8058190777495061
"1556954_at","283854",0.4545958722749784,0.7569715971619152
"230349_at","402415",0.4545857926251645,0.42038214579463223
"1553533_at","56704",0.454532754729264,0.3884592943926059
"1555478_at","388407",0.4544920707250002,0.4044224863370175
"215226_at","23086",0.4544703251973355,0.8127891327418872
"207380_x_at","27035",0.4544688025172579,0.49669995255583654
"215441_at","",0.4543394799672906,0.46176967079615194
"208159_x_at","1663",0.4542467431874335,0.31006460693902793
"236033_at","142689",0.4541918148249515,0.19888400947886797
"242487_at","200014",0.45417930683362195,0.31825522775361154
"206265_s_at","2822",0.45416390747483193,0.7994602889691839
"1561726_s_at","",0.45414045905135864,0.14916992142261257
"215526_at","",0.4540942873551107,0.7151632906532744
"1562948_at","",0.45407309474742014,0.623577917070768
"1570306_at","9705",0.45391593767226407,0.5963428739950567
"235049_at","107",0.45389684900998956,0.7336837376068708
"227818_at","64793",0.4538563968682553,0.3012699140442798
"226367_at","5927",0.45340428934870797,0.816557218631403
"211919_s_at","7852",0.4533882483425245,0.7339839787114419
"226517_at","586",0.45336897531627773,0.41796451758086595
"216482_x_at","7633",0.45335221209279425,0.42810016324279143
"1555474_at","26140",0.45334227468032534,0.09504108045675605
"205481_at","134",0.45325221734252175,0.7194993216454446
"236080_at","100507670",0.45321779208600615,0.8032067718930322
"1556992_at","550112 550113",0.4530064438939899,0.7936835529117002
"240140_s_at","26018",0.45274352713882215,0.6831008241382014
"1557342_a_at","",0.45261147471735086,0.2816444429364251
"224501_at","84808",0.4522050423059467,0.6560458349710268
"242472_x_at","23360",0.45215264884819484,0.47710211103942357
"240132_at","",0.45212822330665015,0.5708380516917173
"210384_at","3275",0.4520525988740951,0.5436944799202754
"208210_at","4142",0.4517645385076342,0.693693667369885
"216371_at","",0.45151330071840984,0.6942289600775694
"1560439_at","645191",0.4514546526776781,0.6504087100072182
"221686_s_at","9400",0.4513731126229388,0.36852863620755316
"223409_at","",0.45130170342251774,0.6712106718433662
"242827_x_at","",0.4512794837682596,0.5827388634292641
"239023_at","",0.4512105586868791,0.4465287506501918
"243886_at","",0.4510445365163738,0.44630850541246236
"234526_at","390058",0.4509738450950543,0.2081213207865163
"233300_at","",0.4508242110802215,0.4632258595361157
"1562416_at","",0.45068585188104976,0.47789209030876934
"237505_at","",0.45031885264010957,0.612301124728895
"228166_at","85365",0.4500205179880234,0.5658978696491259
"202707_at","7372",0.4499446194245959,0.5029587734084544
"216741_at","",0.4497995503849248,0.6043898324173202
"231508_s_at","",0.4496426390325167,0.5273844528337766
"237645_at","100506577",0.4495539962876972,0.7727242172357576
"204118_at","962",0.4495225523737721,0.5833886170739075
"225909_at","728743 285971",0.4495163328175988,0.6014577157495681
"228987_at","51571",0.44950763381284714,0.6509707641496989
"219977_at","23746",0.4495040274916249,0.514062511338732
"238225_at","406938",0.449326211583448,0.44921659305787764
"230439_at","57786 100533952 389458",0.4492506772168895,0.7943659497281628
"220310_at","79861",0.44921069623265475,0.4193555003407756
"1569852_at","286006",0.4491775959345728,0.4019314027859826
"206980_s_at","2323",0.44915860074091774,0.16411213538496797
"215459_at","1497",0.44909738430219115,0.13800111029992357
"1568718_at","63027",0.44907402177888567,0.6005581835249088
"224428_s_at","83879",0.449064872575138,0.3424990104271235
"224216_at","",0.4490049560403694,0.5749387792591786
"237138_at","",0.44898744386522327,0.7840012001789414
"216369_at","",0.4489400517231491,0.7180689978368565
"236465_at","285533",0.4489230002167209,0.6842529079333135
"230979_at","",0.44888321461389863,0.28573406345472024
"213933_at","5733",0.4488717185197778,0.2028119073313742
"238040_at","",0.44886431694177825,0.7887423846914934
"238835_at","552",0.44878200150795766,0.13528686628798575
"240219_at","100506697",0.44869593114131207,0.467092047213956
"225380_at","91461",0.4486880233725484,0.41555206807528294
"237415_at","",0.4486599804510249,0.7039582401432778
"222110_at","205564",0.4486451661204393,0.4635986854315345
"1561928_s_at","389161",0.4485603534847183,0.6786716182165025
"220984_s_at","81796",0.4484997296565991,0.7614716232255291
"215010_s_at","9024",0.4484421447324729,0.6932334495366466
"210420_at","9187",0.44839000484171565,0.5618551901790916
